,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
39,gp:AOqpTOFyQOwxB4WMWF-OZ27uDpmAOcxMb-2k0DQlGVA6TRlY3mcBwA-hu53W31Hm_ZSBbivZoP6IH9VRuEozbg,MrMuscle Official,https://play-lh.googleusercontent.com/a/AATXAJz-ge8ytdADfDxCdbDXpWB3Mmq0i1HEnB8a7VWt=mo,"Best social media platform app ever. Here you can freely express yourself. Hello Koo, actually I don't know what's happening but my ""Like"" and ""re-koo"" system is functioning irregularly. Whenever I'm liking someone's post and I go back to that post my liked and re-kooed post isn't liked and re-kooed anymore. Please do something about this. Please get it fixed.",5,21,0.91.3,2021-07-06 06:56:26,,
40,gp:AOqpTOGOOZ_VSXGpYpRMGQ4PcuUiskB_5u3r_pzWQB5oPt1eAov82nxBJwTsVBwwUAVIjObQhByVukXt5d-cHA,chetan jain,https://play-lh.googleusercontent.com/a-/AOh14Ghq_2Gsm5bBZ9PrvTIn6Rblskl8XQxiFe3NL2oGhA,Not properly working too much time to open..but Twitter is not..comparison with twitter not too good..please time to give some work on this app .bcoz..it shows. Unexpected error occur. And searching of people option notworking properly....but good try..i hope next update will fix all these problems.,5,4,0.92.3,2021-07-30 00:51:14,"Hey! We have developed a very unique feature which has never been launched by any company in the world. Now you can koo in multiple languages all at once. 🙂 Do try it out here kooapp.com/create Felt happy? Encourage us with a 5 star and we will be grateful to you 🙏

-Your Friends at Koo",2021-07-30 00:41:58
41,gp:AOqpTOEJEDV8PSdsODjFFIiZMDD6dLJi_S3N1BhRs68tLuFetESp05L3TTR7N5KdmArn36KyaC4E8vJJwYs4JQ,Prateek Bahuguna Social Activist,https://play-lh.googleusercontent.com/a-/AOh14GhK0Jyo89-dTOxv-3aBjevWQQV-WgTMNbGZf0MYfg,This is realy good app to connect with people and you can share your ideas and and social work by witch we can help those who are waiting for some humanity. Spread humanity.,5,3,0.93.6,2021-09-19 11:41:14,"Hey Prateek, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-09-20 12:44:57
42,gp:AOqpTOGjbTI_SKkKrtjKK1lY9SCQPuZKrfvOI4hgEeDEsNvCIHY-y_e08-_Nhx6p7Ndh2LwjI2SjMv1BDuH5qg,Ankur,https://play-lh.googleusercontent.com/a/AATXAJxVp4PcXe9jCIGSqg-ariykyf3q2OvbS191WEcrtw=mo,"Great app, can improve here and there (like for example: During tagging someone app should show the list of suggestions and the popular hastags whixh is currently not present as far as I found out) but all and all it a great app.👍",5,11,0.92.5,2021-08-06 23:05:31,"Namastey Ankur Ji! Thank you for the review. We are constantly working on making the app better with every update. Kindly share your suggestions in detail at product@kooapp.com. Meanwhile, we'd be grateful if you could rate us 5 stars as it helps millions of download Koo easily. Thank you! 😊",2021-05-07 20:25:19
43,gp:AOqpTOHG17Lj7viobxD-XG1zWGPJdvEYCI46J6GZgxa8075lqOvN0GiT753Ov96YAjmwYtneUaasAir7i8BUHw,Mayur Ahir,https://play-lh.googleusercontent.com/a-/AOh14GjTqQbC64dEHX6wfCG44pvRfEzKAwyT6D-HaXmytg,"Taking so long to open even the network is good. Other social media sites are working fine like insta, fb, tweeter, etc.... But this Koo is very slow.",1,6,0.93.6,2021-09-16 15:49:44,"Hey Mayur, Thanks for sharing your concern. Our team has acknowledge it and have released a smoother and faster UI. Still facing the slow issue? It's probably because of your phone build issue otherwise, share your handle if your app is too slow at redressal@kooapp.com ~Your friend, Vineet",2021-09-16 16:04:10
44,gp:AOqpTOGUg_KjjytFWtZwlK59Iy_dHGoqvSM0E20Jk9ZmrDhSUu2JqLt9CahAHBXapgifCZP8XwRBpH4w4TenpQ,Neha Bansal,https://play-lh.googleusercontent.com/a/AATXAJx-l7IIgDqvyhHDouJxHNZ0MCW46ap3o3EFdDeM=mo,"Edited review: My account is restored with my email id and is working fine.Thanks Koo for responding😃🐥 Hi, I had an actively running Koo account since February. However, few days back my Koo account abruptly got reset after I clicked on a Koo notification. My profile pic along with my personal info and all my posts and followers and everything else disappeared. I have now got merely reduced to a guest Quite disappointed! Please restore my previous account created using the same phone number.",5,16,0.90.0,2021-06-25 01:56:37,"Dear Neha, sorry for the experience. Your account is safe and sound. Uninstall the app and reinstall it and use the phone number which you used at the time of logging in for the first time. If the problem still does not gets solved, email us the error and screenshots on redressal@kooapp.com and we will help you out without any worries.",2021-06-18 01:10:44
45,gp:AOqpTOHC3kmfEyjzvSs3GlVO-i9GzlOuqR_WgyaKMdGwvlfIF3bRCegxmuEntOdKV4aDZLh0cifTj1g2Sq5zOw,Prati singh,https://play-lh.googleusercontent.com/a/AATXAJyM1KUGNriJtzzLymzsbrwgo76KA0hH-AXmEznl=mo,"Hello koo team, it's becoming frustating to use koo, coj everyday we suffer from new problem, comments goes in hidden section continuously, after 10 comments you are not able to see your all comments, and now not getting any notifications 🤷🏻‍♀️ Kindly solve these issues asap otherwise users will lost their interest with this kind of service.",5,24,0.93.5,2021-08-31 14:42:25,"Dear User, We are sorry for the experience. Please send us a screen recording of the issue you are facing. Email us at redressal@kooapp.com or WhatsApp us on 97608-35380. We will try to solve your concern in the best possible way. Once we have provided you the resolution, rate us 5 stars to encourage our team.",2021-08-16 13:07:09
46,gp:AOqpTOE8Nbqc2E8Tmpcal-4oDMan8930OGI3TiGkw7gUXMIvZRGgZuiTq1J9B1SBEzWUPeuJqFF1_HKl200WbA,shakti shiva,https://play-lh.googleusercontent.com/a/AATXAJy2E3A0MAnoDaZYRB0btGHoToi8dtzY_Z4QSSQt=mo,"This app is really nice, and it's too easy to use it, l can connect with many people, it's a very good app, l'm having a great experience with it ☺️",5,4,0.93.6,2021-09-15 09:55:52,"Hey Shakti, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-09-15 13:31:25
47,gp:AOqpTOFMRbVtSGLx-nNt7KFpi_LWfVRuPba4hZ4PvxLZXYp4HiwlwWEKMPSPrsgVwcUm0w3HgAqOfrtqZDCIKw,Durgesh Ojha,https://play-lh.googleusercontent.com/a-/AOh14GhgrbNwvPj3V1p3yPFWImJ1WnFQ0WFRslYnIlAp_g,"So far everything looks great 👍. I'm aware of that it's a approx a year old. However, need to pace up with the improvement in fixing bug and upgrading the app. Kudos to Koo team.",5,22,0.92.4,2021-07-28 12:59:23,,
48,gp:AOqpTOEeU7l3cvmMTaZeIOhiqL_iMaU8RXmADLtyke2FtwdxIzEu0Bz29vyHix0A6eI62_jIQnczwwogCbS2UA,Niteen Raj Singh,https://play-lh.googleusercontent.com/a-/AOh14GgqDS9wuvF6dOmZ7lfVf4-qSejaEYXlMUXMN2Ff0A,Hi dear Koo India! the app has become really good after adding dark mode! Good going!! Now only thing is left is to add the color palet option so that users can personalize Koo app as they like it! Please bring this feature in the next update. You are doing a phenomenal job Keep going!💪,5,23,0.93.1,2021-08-11 21:53:27,,
49,gp:AOqpTOHgVDpii9mthJpix1GsAFYLGaBetPd7tzPgfleVNh8MQ7AhJOYSoBYU5kC9CK0dDfr1M-U9bec3-4JO0w,Santosh Kumar,https://play-lh.googleusercontent.com/a/AATXAJym9Clgt4lPcLTYpqRQrOe5qnr8VjzDQa4I1QD10Q=mo,"A lot of work is required. 1. Need to make the app run smoothly without any lags. 2. Serch engine optimization is needed. 3. There are a lot of glitches, which are to be taken care of.",5,14,0.92.4,2021-07-30 22:31:05,"Dear Santosh Kumar, we have made some improvements you'll love. Glad you liked our app. However a 4 star rating negatively impacts our reach on playstore, We'd be grateful if you could rate us 5 stars help reach more amazing users like you. Wishing you a great experience with Koo. Thank you!
",2021-04-17 17:47:51
50,gp:AOqpTOGcQvjP_x32heH0PnLg2m4xEt6mxhiFSomEsMjc4Jw71FOKDYfPg1FLcc2X1Vbku-BJ2H5JtcLr6n1utQ,P Amrith,https://play-lh.googleusercontent.com/a-/AOh14GhUbT4JGkuQhdO7hwMhcsrYAxt7GIEWUBhtZ_xfew4,"Update: Its a nice app replacing Twitter.. but need to add more features.. Added dark mode as queried But still this problem is there, if I make my language on tamil or hindi, I can't able to view feed from other language users whom i follow and koo is not suggesting user from other languages.",4,21,0.93.1,2021-08-16 12:38:12,"Hello! Please accept our apology for not meeting up with your expectations. While we are gonna have many features released soon, we request you to be patient and bear with us for some time. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-08-16 12:52:55
51,gp:AOqpTOE9m2wJjnBozHKCTUSzTUiN2xJBqeSW_waHKKgwURhlMgru5b-VAfvce8nzV_D412N7Pp6AX8GGEXncvw,shubham mishra,https://play-lh.googleusercontent.com/a/AATXAJwYmlwEnG35aYO6SJATqWKgpcQNRZrPSOooXH44=mo,"Good initiative but need to work on UI response, and one error occured on my phone, video is not playing, saying ""An error occured while initializing youtube player"", my phone is samsung galaxy A7 model, android version 10 Update: Greate, issue resolved thanks koo team",5,89,0.92.5,2021-07-30 12:59:50,"Hey! We have upgraded the app with a completely new design. If you are happy with the improvements made, please encourage us with a 5 star and we will be grateful to you. 🙏

-Your Friends at Koo",2021-07-29 15:52:45
52,gp:AOqpTOHN69mnuet8GvJO0klOIubzUniv3ioOdY-2n_KW2tHHJKnUb0amx--WrJs3N-JcWkd3UHap14axX101Eg,Vinaayaka S,https://play-lh.googleusercontent.com/a-/AOh14Gjqh5m_xKhd-3jnlkPuH7qSQ7HGHjkxDqPywU5-3w,"Provide a feedback button in the app for users to report bug and improvements, as this is a new app there are many issues which user may encounter. Long way to go , all the best.",5,10,0.90.0,2021-06-28 12:05:00,,
53,gp:AOqpTOFQ6akOCT0uMMveI2YuSLU_jEH39VN-9d90pKS-n38K15pWHPI6zBVhHn4v2vBHuBFyvmA0UDXIdUYNlg,Siddharth Kumar,https://play-lh.googleusercontent.com/a/AATXAJw-P3Aq2XVZJcLifkKXicC2b9hu86r9U5RdxzmoSA=mo,"Decent microblogging app, but has a long way to go to compete with the likes of Twitter. Unable to find any analytics link like ""Tweet activity"", so unable to gauge the reach or interactivity of the ""koos"".",3,25,0.93.6,2021-09-06 02:48:44,"Hey Siddharth, thank you for rating Koo. We will look into individual analytics feature. Our team has acknowledged this issue and will release in the coming updates. We request your patience until then. Do rate us 5 stars if you're enjoying the app. ~ Your friend, Vineet.",2021-09-06 16:11:32
54,gp:AOqpTOETcGDg6eRU_cNq5QwwiK4dJt3-LvDBaiLNpMrw64d_VsMqSVSlLtB_sL7b1iFB1D302EKXdAr2Io3_Eg,Bahubali,https://play-lh.googleusercontent.com/a-/AOh14Gg3E1bMNksOSZT7aEePx9WfzWLgy0VOAnf_8h10VA,"Awesome now feeling good to use homemade app , but still need like translate feature👍 hope koo make progress faster . 😘 Today 30 july 2021 . I am using this app from the day when twitter fight was with our country. Now after update it had improved a lot more faster .",5,19,0.92.5,2021-07-30 22:20:37,,
55,gp:AOqpTOFV1_eDVCuDhm9HyVI8nr2cINH9_oqE-txgqguuLJ0uy-8JntIcnpGx2Q8kbBCSwmpGMJAEOitjnXEcQQ,Mahendra,https://play-lh.googleusercontent.com/a-/AOh14GjdB1xeIU740LCyLXwwgv_09Noz7ueRuJqZduWCwgA,Nice app. Only change yellow color it should be blue color. Human eyes love blue color.,5,6,0.93.6,2021-09-20 11:22:14,"Hey Mahendra, thanks for your input & glad you loved the app. We're always looking for ways to improve the app experience. If you would like to share more, feel free to drop us a mail at redressal@kooapp.com anytime! We look forward to hearing from you! ~Your friend, Vineet.",2021-09-20 12:07:47
56,gp:AOqpTOHASWWSZsYrmaVFgSKN1lp9738G9VkDa9YRCT3OOm639sQotfCmVo7T-29W7czUCsWlDLeL6HmepbQo2w,Yogendra Tiku,https://play-lh.googleusercontent.com/a/AATXAJzIHoO6us3Bl4PLava9OiaeYABWIMZuoArgA-V9=mo,"Very nice app indeed. Important is that you all are striving to do better, and keep improving. Am sure in the coming months, it will go beyond our expectations. Happy that i am with like minded friends. Minus negativity. Well done. Best wishes.",5,20,0.93.6,2021-09-05 13:53:31,,
57,gp:AOqpTOHW87YHqG5ff5Si6itIkzDBgIMmFjekbDneVFDCR0QuOLzS45XgAjeC_VWnBSmhVA40zl8BL07JyFMXUg,Aditya Jain,https://play-lh.googleusercontent.com/a-/AOh14GgtKWEjBEyPbo2-9tgiWgakit6Rc_-7UBYyU2atzQ,"Better experience in comparison to previous released versions.. Thumbs up for your hard work... Few problems 1. While playing video screen gets off. 2. While video is on if i scroll screen, video gets paused.",4,23,0.93.6,2021-09-02 14:43:02,"Hey Aditya, thanks for the rating & glad you liked the app. We are sorry that you're experiencing
difficulty in playing videos. We are glad to inform that our team is already working on this issue. We request your patience while this issue gets resolved & video getting stopped while scrolling is for to make sure you get the right content to view.",2021-09-02 14:57:46
58,gp:AOqpTOFkww5iKPuIw7YS6s8D6QgvcvsRAWGFme0b2Kz6YypVOLiTlrRxyAeL9D9Ems0m0pj7dTVyUSU8c0sE-w,Prakalp Upadhyaya,https://play-lh.googleusercontent.com/a/AATXAJy0zZcbPwH0pvxI32sO0trvqvK2iI7XQkpgA5id=mo,Nice app but it need to be more creative than twitter. Now a days twitter is uncreative. Koo should add some interesting features. And even take out some way to monetize there videos & text content. It should make its app that support its creator. Not arrogant like twitter is. Its should add video streaming also in the platform & even shorts like platform. When koo will add more features. Audience generally attracts towards koo.,5,10,0.90.0,2021-06-22 13:26:16,"Hi Mr. Prakalp, please have a look at the following link to understand why we haven't introduced English language yet: https://medium.com/koo-app/why-we-started-koo-c12454de848. 4 star pull us down heavily on the playstore. Request you to rate us 5 star to help others discover us soon on the playstore. Hope you understand. Thanks in advance! :)",2020-09-15 20:27:20
59,gp:AOqpTOE-lgjuyUX7zNYI-9e1CfKBwfPlpS3NWHveuz7VTHm7V0r-iF5fF3b9zmU033WgfnmAmRyHEM9lpqTHlA,Siddhartha Gudgunti,https://play-lh.googleusercontent.com/a-/AOh14GixxZcExWVN0iUIn0D0D2Nww4eur_BojRI_k5lF1Mo,"Good initiative. I like the native language interface 🙏. However, few quirks are yet there: 1. Unable to switch off Connection to whatsapp. 2. Unable to see mixed (like I would like to see multiple language koos) feed.",5,12,0.90.0,2021-06-26 09:49:55,,
60,gp:AOqpTOGsZMNoMlnCw4s5qzBhmMJEjvu1FjI4TkJsio8EwEaZlXHNY-fKzlBO_Vq8LLV5jQ-RtTUoRVoRAOUxsg,Prafulkumar Joshi,https://play-lh.googleusercontent.com/a-/AOh14GhUPGaerjDBViASOrqSSCKG7osZX7H_Ggi9yeip3w,Seeing same posts twice (duplicate). Search with keyword as not just hashtag should be possible. Search function needs to be more intuitive. Web version needs further improvement. Post engagement statistics and hashtag koos count should be visible. When is the next app update coming?,5,11,0.91.6,2021-07-22 11:43:24,"Hi Mr. Praful Kumar, thank you for your rating and appreciation. Keep bringing your friends on the app and keep Kooing. :)",2020-08-30 20:52:49
61,gp:AOqpTOGNGEeidikrG1LOLsD0-8uFI9oGx6JhilyOoq6pIGymliOi4nv2Gj-sAKph9r5H_QSkl47htPjQrXtDQA,Pramod Gupta,https://play-lh.googleusercontent.com/a/AATXAJw0fzLwrGO6tE26M-hf3ioEsJ7GzbRK4MSa5Swg=mo,"The message is immediately disappeared soon after posting and difficult to trace at home page, priority is given to politicians & particular ones on the face.... appears pick and choose policy at a glance.",3,22,0.93.6,2021-09-05 16:58:12,"Hey Pramod, we are sorry for the experience but just after you Koo something it doesn't get disappeared immediately rather after some time. Also, priority is given to those posts where people have reacted more as compared to others and not politicians. Post regularly good content and if your posts are liked by users then you will be given priority.",2021-09-06 15:22:53
62,gp:AOqpTOHfKl3C5c8b6eOxOhalOlRPJMZaZnthmbV6aeRLrkeSavC3qYmFUF2_hXHu3EAbATnfZmAPpLh5xUFJuA,Parth Rathore,https://play-lh.googleusercontent.com/a-/AOh14GgviPqHKuCoPkQVnUQgZmL400u8TIAE112x-t__ZQ,"The bird icon is way too cute, please change it to something professional. I think the app needs a UI change like the theme, yellow looks a bit outdated and the app icon make the app seem like an app made for a bird forum or something.",5,12,0.91.3,2021-07-06 06:24:25,"Dear Parth, thank you so much for the feedback. We are happy to have users like you who take out some time and review us. We will definitely try to meet up with your expectations. Our team is working all day and night to make this app better. Please be patient and you will witness a KOO with so many features. Encourage us with 5 star ratings 🙏🏻",2021-07-02 14:42:04
63,gp:AOqpTOHZi33Dp1mkFLzU4QnvbjhytJmXqKI5PzhGbSzOGxSmcGlPIVf4UyvHaDJ6ZmMAfAszdXgY6vyJqzSK4A,Sattenapalli Vijayasaradhi,https://play-lh.googleusercontent.com/a/AATXAJyB_ZRQHd8BsGjUr9cSANF4WmGbCHm9y2ZwVSpg=mo,Simply superb but only problem in ststesman paper giving. Us the same news again and again.just edit it properly.,5,1,0.93.6,2021-09-17 14:04:07,"Hey Sattenapalli, thanks for the review. Glad you love the app. We request you to invite your friends and family onto the platform. We're always looking for new ways to improve, so we value the feedback that you've shared with us. Your friend, Gurmeher",2021-09-17 15:15:04
64,gp:AOqpTOGle1lSmjxaO8dsb7ypxCA6kYUrV6AConmSRacwapSjTaOFrPp5z_UwUEorZFcMm2sa_ZWhu8gna971dA,thamizharasu muthu,https://play-lh.googleusercontent.com/a/AATXAJzsIQBU8v9Kst6wz2YoXzuIoPy9PB8ke0zCpTnr=mo,Good in having conversations with each other including comments. English messages can be conveyed addition to the language preferred. And this can be removed if not interested later. Space should contain still more or to be fixed according to the contents of the post.,5,30,0.90.0,2021-06-26 14:28:48,,
65,gp:AOqpTOEQ_zCt_pI9NjOgyCedtkGUcuYwYnCP7l6iD9JQ_HlbVHp3_g-XqOR4R2E_6rSdVzPpKpo57tqIWGldjg,kashish bansal,https://play-lh.googleusercontent.com/a-/AOh14Gi_YI6RBRKqRrnn9zE5cv6bmPjFI1jqxAv4jsAN-A,"Always Indian products instead of foreign one, but it is really awesome. The interface is amazing and looks exciting.",5,0,0.91.6,2021-10-07 12:42:53,"Hey Kashish, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-10-08 10:02:43
66,gp:AOqpTOFOPuiiqSaBhAHznrZei38g-C4SdWS_R91df1gYT4-lmQs0obN3J-bhLcHInPDNZRzxb2D80CuqrIMyMA,Ish,https://play-lh.googleusercontent.com/a-/AOh14GjpqbIZQgtnXyIjZRo465M8QINlgrcLNY9YnKWDWDw,Only drawback is limited Number of words i e. Only 400 words is the allowed message length unlike Whatsapp where there is no limit of words in a message. If the word limit can be removed from the Koo app it is a great Swadeshi App.,5,13,0.93.6,2021-09-07 18:43:43,"Hey, Koo is India's very own microblogging site. The beauty of a microblogging platform is to be able to express one's view in as few characters as possible and in lesser time. Hope it clears your doubt. Encourage us with 5 stars if you liked our vision ~Your friend at Koo, Saravanan",2021-08-26 14:30:30
67,gp:AOqpTOHzU02LXuCU5ysUxOB3e2steKuGcyha6YXofPwmiF6OxxdWC0Fq_EvUoGWuaf6J_6CoQN-in56o6xKkXQ,Riddhi Kapil,https://play-lh.googleusercontent.com/a/AATXAJzdv-DbG0O6SMAShd42q9aBKC_rOxuXuFjeSpBD=mo,Good app but my koos don't seem to appear when I try to see it under the hashtags I've used. It was fine a few days ago. I've tried many times. I will give 5 stars if you would fix this up. Edit: My issue is solved. Thank you very much. Giving 5 star rating as said.,5,198,0.91.1,2021-06-24 20:50:42,"Dear User, We are very sorry for not meeting up to your expectations. Please tell us what issues you are facing, we, at Koo, will try to help you in the best possible way. Reach out to us at redressal@kooapp.com and email us all your queries along with your koo handle. Once we have provided you the resolution, rate us 5 stars to encourage our team.",2021-06-23 01:15:29
68,gp:AOqpTOGsMkRW5U6vRNkqnW0gkKdiAW01kS3R-3tjNGQLsYWTBxw_fSIXYTBHgFEfb94cQxXU9MLLgMrSP-KuSg,Anupama T m,https://play-lh.googleusercontent.com/a/AATXAJxlXUBozsUSiC_wbhUTsis7GHAopXkeF7WBBXl2=mo,Excellent app. It's an app complete in itself..I does the work of face book twitter instagram.. News etc..Iam enjoying kooing,5,3,0.93.6,2021-09-16 14:28:17,"Hey Anupama, thanks for the review. Glad that you love the app. At Koo, we take great pride in providing a great experience for our users. We request you to invite your friends and family onto the platform. Thanks for helping us to reach out millions of users like you. Your friend, Mehar",2021-09-16 14:30:09
69,gp:AOqpTOH9fKcykGjJXLiN_f4uILBsR9lonZ74N-UkbM6N4-JgDZOIGnrTmDaKqtHvm3pIkfvrCoh3nut-CB6Wnw,Praveen Kumar,https://play-lh.googleusercontent.com/a-/AOh14GhbT9vAjbsKehoHAkSwAhr0bKVaV4mf03XJp8ZVSA,Really good update..but animation needs to be improve...lagging issue is there..tweet viewers and impressions needs to be viewed...u have done a fantastic job so far in the smaller time..but u have to work hard to replace the twitter🙂,5,12,0.93.1,2021-08-11 12:45:44,"Dear Praveen, Our team is continuously working on improving the app. Slowness/lag issues might be affecting some users as our system has seen a tremendous spike recently. We are still a young company with limited people working hard on our product. Please be patient as we resolve this. Do encourage us with 5 stars and we will be grateful 🙏🏻",2021-07-02 18:54:13
70,gp:AOqpTOH2soV-ZWz9IjPjxNjUYgkXo1cfYhGTRJFt_6aUWiG1GocAl7vY1XcGbQvOFejX66vIFwFMK9Tptdf0ag,Sobha K,https://play-lh.googleusercontent.com/a-/AOh14GgSW2qcfwhGDpsVLim_YF2XiLIYwWk1KILAb_lF6g,There is room for improvement. The same news keeps coming back and tendency to automatically go back to top while scrolling. Spread your wings as we need to get more people in.,3,17,0.93.5,2021-08-30 10:24:23,"Hello Sobha, We are happy to inform that your feed going to top while scrolling is solved, kindly requesting you to update app to latest version if not. We request your patience while repetition of post issue gets resolved. Once resolved, do rate us 5 stars. Your friend, Vineet",2021-08-31 16:56:21
71,gp:AOqpTOGww_5OamAloz7gLSNzMGLWGzhALHNpIgcWS3mY5w5NNXI7NaliZEAS3AuZnX1FNzJiAk-VnMmBNwv-LA,Rohan Aich,https://play-lh.googleusercontent.com/a-/AOh14GirnDiStjAQ1M34Ha6gjMISYjVH_YVB7lMLk5C5NQ,"App is good...interface is very easy and user-friendly. I support this app, as this will be a very good step towards 'atmanirbhar bharat' movement. Whatever improvements u guys do in this koo app, it will be appreciated, and other than that i personally want to see this app in dark theme...so i expect dark theme will be added soon. It's just like...as I'm using 'Indian version Twitter'..😄✌.. Good..app is nice..👍",5,25,0.91.6,2021-07-15 15:23:59,"Hello! Please accept our apology for not meeting up with your expectations. While we are gonna have many features released soon, we request you to be patient and bear with us for some time. We are a small team and have built all this in one year. Our team is working on improving the app. Do encourage us with 5 stars and we would be grateful 🙏🏻",2021-07-13 14:38:42
72,gp:AOqpTOGxuokYyuOgujHOK068eEt9rbKliFYsBHDq0T1bdV8U7Vc5SdWpcUPKFjJgt7PYPIqm_w3-nd6dZmVopA,Srikaanth Ramdass,https://play-lh.googleusercontent.com/a-/AOh14GgqSdg3ImqoZp9Z7nGu85PqXUkMl91nqVaWKRxPNQ,"A it's our secondly userinterface is good. I think should give platform for short Vedio and written campaign, should bring more business journal, world news exposure. Something like news you can use. Etc.",5,11,0.93.5,2021-08-30 11:37:05,,
73,gp:AOqpTOGC7UXSxloBA2yHysApuCgsWJAErIGnIzf12Nao_RLGCcHactL5HGw1PLfcsOFFMeXj9cxv0GDCZpr0Ig,Abhidhamma,https://play-lh.googleusercontent.com/a-/AOh14GjgGTYV5In7a77WrbQqPuI-cfqVTDDQvUXnoTL6Lsg,"A rapidly evolving Twitter alternative from Bharat, that's great news! They are revamping their UI and UX constantly that suggests they are actively working to improve the app. I still think their UX is still not there yet and plenty of work lies ahead; but I am optimistic and hopefully this gives serious competition to biased Twitter. Suggestion: remove unnecessary boxes and lines, introduce stories, smoothen response time. Good luck!",4,13,0.93.6,2021-09-04 12:18:01,"Hey Abhidhamma,thanks for taking the time to leave a review of Koo.We are glad to inform that we are already working on smoother and faster UI.you'll be experiencing better UI in the coming updates. & We believe having stories would create a better experience.We request your patience while this happens.Do rate us 5 stars if you're enjoying the app.",2021-09-04 12:45:35
74,gp:AOqpTOEiKCCh8j3mNLaSF3qz6t3BKq7sD_5clPQt69Zj3il-2bkPjjt5B-2hOtD1dyLkQM7MsIrs3y4b_cPA7A,sandeep jain,https://play-lh.googleusercontent.com/a/AATXAJzjr93y7Gixe2ww60NAlIWpsM5WdFRv7UfsCkBY=mo,Good app but not has interface as cool as Twitter. But some features are better than Twitter like voice to text feature in writing the koo.,5,2,0.93.6,2021-11-01 20:50:38,"Hello! Thanks for your valuable feedback. We are happy that you have liked our app, but you have given a low star rating. On playstore, 4 star rating means bad, and 5 means good. So, please encourage us with 5 stars. This will help our app to reach millions of users like you. Do re-rate us and we'll be grateful to you! 🙏🏻 -- Your friends at Koo",2021-08-11 09:50:44
75,gp:AOqpTOGoo9ANGC4GOb15yf9YqhaQ6RpBFNazQFwJy2z--pREeWqjPMYZjB1ls1ZFiim4tkt7Cnp5B6iYVcqIoA,Ankur Dubey,https://play-lh.googleusercontent.com/a-/AOh14GgiHzjbcdpHYiPzyTK7tCvT3V3ve-qjuXaafa1v9w,"Update 2: Issue has been resolved, city can be edited. Thanks Koo Team. Update 1: What I requested is still not there, My City is not listed again. Kindly Update it, before asking to re-rate do check. Sorry, I have reduced from 2 star to 1 star. After visiting 3 months again, it's sad that App issue isn't fixed yet. Can't update my city, I am from Gopalganj District, Bihar. I cannot update my city, why? 'My city is missing'.",5,125,0.90.0,2021-06-21 20:03:29,Hello! Thanks for your valuable feedback. Happy to let you know that we have now solved the problem you had spoken about. The app now supports all the locations of India. We request you to update the app and try it out :) Do re-rate us and we'll be grateful to you! 🙏🏻 -- Your friends at Koo,2021-05-01 22:38:29
76,gp:AOqpTOGdBT4pZ786FKUylSbzv2npX5FJdzLZLFoZ3k9drfpdc5s6iyLHmPcHZp3YIiCNkyo3FJ8It-YLDXICkQ,Raj Kannan,https://play-lh.googleusercontent.com/a-/AOh14GgHd0mlsMVbS9PN9Eq4_SPyN6KV_cgUpfhEI6qG,Koo really testing my patience... I am using high speed wifi still it taking more than 5 minutes to post a single photo I have updated app with latest version and still facing same issue... I am using this app from beginning to support Indian app but it's standard not up like other countries app Hope they fix it soon,2,20,0.93.5,2021-08-29 06:27:26,"Hey Raj, we are sorry that you're app is experiencing slowness. if problem persists, even after reinstalling, it's probably becasue of your phone build or an network issue, share your handle if your app is too slow at redressal@kooapp.com or whatsapp at 97608-35380, We'd be happy to help get them running in tip top shape again. Thanks! ~🙏 Vineet",2021-08-29 10:00:26
77,gp:AOqpTOGnyLOorD-3Jloxn1GDxZOIBoI4uU1Q2yutEHnLAoxnmAZhLVe4gSjRpQX4ErhPaaWHh6lvVMz_WibLrA,Mean Dev,https://play-lh.googleusercontent.com/a-/AOh14GjwsuJ5OUIXp09VIWk0H4_OaOcTCZrPp7FakAgQQg,"This is awesome 😎 and superb 👍🏻 powerful app an best alternative of twitter, in which you get more privacy 🔏 than twitter. This app is really most amazing app in which you can post photos or text or video or audio or anything follow most top people's around 🌎 world.",5,14,0.91.3,2021-07-01 09:34:25,,
